could not get driver version for /dev/input/mouse0, Not a typewriter
add device 1: /dev/input/event0
  name:     "qwerty2"
could not get driver version for /dev/input/mice, Not a typewriter
[    4343.949019] /dev/input/event0: 0000 0000 00000000
[    4343.964896] /dev/input/event0: 0003 0001 00000120
[    4343.964931] /dev/input/event0: 0000 0000 00000000
[    4343.980985] /dev/input/event0: 0003 0001 0000011e
[    4343.981017] /dev/input/event0: 0000 0000 00000000
[    4343.981053] /dev/input/event0: 0003 0001 0000011a
[    4343.981069] /dev/input/event0: 0000 0000 00000000
[    4343.996914] /dev/input/event0: 0003 0001 00000118
[    4343.996957] /dev/input/event0: 0000 0000 00000000
[    4343.996993] /dev/input/event0: 0003 0001 00000116
[    4343.997008] /dev/input/event0: 0000 0000 00000000
[    4344.012919] /dev/input/event0: 0003 0001 00000114
[    4344.012957] /dev/input/event0: 0000 0000 00000000
[    4344.012997] /dev/input/event0: 0003 0001 00000113
[    4344.013011] /dev/input/event0: 0000 0000 00000000
[    4344.029134] /dev/input/event0: 0003 0001 0000010f
[    4344.029186] /dev/input/event0: 0000 0000 00000000
[    4344.029253] /dev/input/event0: 0003 0001 0000010d
[    4344.029278] /dev/input/event0: 0000 0000 00000000
[    4344.044840] /dev/input/event0: 0003 0001 0000010b
[    4344.044873] /dev/input/event0: 0000 0000 00000000
[    4344.044906] /dev/input/event0: 0003 0001 00000107
[    4344.044921] /dev/input/event0: 0000 0000 00000000
[    4344.060876] /dev/input/event0: 0003 0001 00000105
[    4344.060908] /dev/input/event0: 0000 0000 00000000
[    4344.060945] /dev/input/event0: 0003 0001 00000103
[    4344.060960] /dev/input/event0: 0000 0000 00000000
[    4344.076791] /dev/input/event0: 0003 0001 000000ff
[    4344.076832] /dev/input/event0: 0000 0000 00000000
[    4344.076871] /dev/input/event0: 0003 0001 000000fd
[    4344.076886] /dev/input/event0: 0000 0000 00000000
[    4344.092798] /dev/input/event0: 0003 0001 000000fb
[    4344.092834] /dev/input/event0: 0000 0000 00000000
[    4344.092870] /dev/input/event0: 0003 0001 000000f8
[    4344.092886] /dev/input/event0: 0000 0000 00000000
[    4344.108805] /dev/input/event0: 0003 0001 000000f6
[    4344.108843] /dev/input/event0: 0000 0000 00000000
[    4344.108879] /dev/input/event0: 0003 0000 000000ea
[    4344.108887] /dev/input/event0: 0003 0001 000000f2
[    4344.108901] /dev/input/event0: 0000 0000 00000000
[    4344.124724] /dev/input/event0: 0003 0001 000000ee
[    4344.124757] /dev/input/event0: 0000 0000 00000000
[    4344.140778] /dev/input/event0: 0003 0001 000000ec
[    4344.140806] /dev/input/event0: 0000 0000 00000000
[    4344.140841] /dev/input/event0: 0003 0001 000000ea
[    4344.140856] /dev/input/event0: 0000 0000 00000000
[    4344.156690] /dev/input/event0: 0003 0001 000000e8
[    4344.156724] /dev/input/event0: 0000 0000 00000000
[    4344.156762] /dev/input/event0: 0003 0001 000000e6
[    4344.156777] /dev/input/event0: 0000 0000 00000000
[    4344.178248] /dev/input/event0: 0003 0001 000000e4
[    4344.178291] /dev/input/event0: 0000 0000 00000000
[    4344.178347] /dev/input/event0: 0003 0001 000000e2
[    4344.178363] /dev/input/event0: 0000 0000 00000000
[    4344.178383] /dev/input/event0: 0003 0001 000000e1
[    4344.178398] /dev/input/event0: 0000 0000 00000000
[    4344.193732] /dev/input/event0: 0003 0001 000000df
[    4344.193764] /dev/input/event0: 0000 0000 00000000
[    4344.209662] /dev/input/event0: 0003 0001 000000dd
[    4344.209699] /dev/input/event0: 0000 0000 00000000
[    4344.209738] /dev/input/event0: 0003 0001 000000db
[    4344.209752] /dev/input/event0: 0000 0000 00000000
[    4344.225629] /dev/input/event0: 0003 0001 000000d9
[    4344.225673] /dev/input/event0: 0000 0000 00000000
[    4344.225709] /dev/input/event0: 0003 0001 000000d7
[    4344.225723] /dev/input/event0: 0000 0000 00000000
[    4344.242687] /dev/input/event0: 0003 0001 000000d5
[    4344.242722] /dev/input/event0: 0000 0000 00000000
[    4344.242761] /dev/input/event0: 0003 0001 000000d3
[    4344.242776] /dev/input/event0: 0000 0000 00000000
[    4344.259613] /dev/input/event0: 0003 0001 000000cf
[    4344.259652] /dev/input/event0: 0000 0000 00000000
[    4344.276615] /dev/input/event0: 0003 0001 000000cd
[    4344.276652] /dev/input/event0: 0000 0000 00000000
[    4344.293579] /dev/input/event0: 0003 0001 000000c9
[    4344.293617] /dev/input/event0: 0000 0000 00000000
[    4344.310669] /dev/input/event0: 0003 0001 000000c8
[    4344.310699] /dev/input/event0: 0000 0000 00000000
[    4344.310738] /dev/input/event0: 0003 0001 000000c6
[    4344.310753] /dev/input/event0: 0000 0000 00000000
[    4344.310774] /dev/input/event0: 0003 0001 000000c4
[    4344.310788] /dev/input/event0: 0000 0000 00000000
[    4344.331868] /dev/input/event0: 0003 0001 000000c2
[    4344.331904] /dev/input/event0: 0000 0000 00000000
[    4344.331950] /dev/input/event0: 0003 0001 000000c0
[    4344.331965] /dev/input/event0: 0000 0000 00000000
[    4344.348512] /dev/input/event0: 0003 0001 000000be
[    4344.348545] /dev/input/event0: 0000 0000 00000000
[    4344.348581] /dev/input/event0: 0003 0001 000000bc
[    4344.348596] /dev/input/event0: 0000 0000 00000000
[    4344.365512] /dev/input/event0: 0003 0001 000000ba
[    4344.365547] /dev/input/event0: 0000 0000 00000000
[    4344.365585] /dev/input/event0: 0003 0001 000000b8
[    4344.365600] /dev/input/event0: 0000 0000 00000000
[    4344.382566] /dev/input/event0: 0003 0001 000000b6
[    4344.382606] /dev/input/event0: 0000 0000 00000000
[    4344.382649] /dev/input/event0: 0003 0001 000000b4
[    4344.382665] /dev/input/event0: 0000 0000 00000000
[    4344.399454] /dev/input/event0: 0003 0001 000000b2
[    4344.399491] /dev/input/event0: 0000 0000 00000000
[    4344.399530] /dev/input/event0: 0003 0001 000000b0
[    4344.399545] /dev/input/event0: 0000 0000 00000000
[    4344.399563] /dev/input/event0: 0003 0001 000000af
[    4344.399576] /dev/input/event0: 0000 0000 00000000
[    4344.416468] /dev/input/event0: 0003 0001 000000ad
[    4344.416499] /dev/input/event0: 0000 0000 00000000
[    4344.433481] /dev/input/event0: 0003 0001 000000ab
[    4344.433511] /dev/input/event0: 0000 0000 00000000
[    4344.450572] /dev/input/event0: 0003 0001 000000a9
[    4344.450604] /dev/input/event0: 0000 0000 00000000
[    4344.450642] /dev/input/event0: 0003 0001 000000a7
[    4344.450656] /dev/input/event0: 0000 0000 00000000
[    4344.472015] /dev/input/event0: 0003 0001 000000a5
[    4344.472057] /dev/input/event0: 0000 0000 00000000
[    4344.831169] /dev/input/event0: 0001 014a 00000000
[    4344.831193] /dev/input/event0: 0000 0000 00000000
